run,kernel_down_ns,kernel_first_move_ns,trial,action,ui_down_ns,ui_first_move_ns,gl_down_ns,gl_first_move_ns,applied_ns,first_render_ns,half_lane_ns,ninety_lane_ns
2.2-responsive-fast-8,1142755575566392,1142755583404101,16,1,1142755577882538,1142755584695351,1142755587830351,1142755587931028,1142755588416393,1142755603259207,1142755652234420,1142755755692659
2.2-responsive-fast-8,1142756582643627,1142756590512951,17,2,1142756586261961,1142756591769097,1142756592133941,1142756592243055,1142756592845191,1142756605589932,1142756654449989,1142756757598801
2.2-responsive-fast-8,1142757589663728,1142757597632895,18,3,1142757592214509,1142757599216020,1142757594861020,1142757609417480,1142757609987063,1142757624321700,0,0
2.2-responsive-fast-8,1142758596553724,1142758604540600,19,4,1142758598610286,1142758606198881,1142758611592684,1142758611692736,1142758612266538,1142758627606123,0,0
2.2-responsive-fast-8,1142759603621845,1142759611518512,20,1,1142759606164762,1142759612893981,1142759614884763,1142759614982783,1142759615490231,1142759629544139,1142759678271904,1142759781979206
2.2-responsive-fast-8,1142760610616372,1142760618419238,21,2,1142760612981008,1142760619878144,1142760618369706,1142760633630489,1142760634168562,1142760649038303,1142760682177942,1142760801030818
2.2-responsive-fast-8,1142761617587775,1142761625533088,22,3,1142761620152202,1142761627146161,1142761621761369,1142761636297777,1142761636964808,1142761651497622,0,0
2.2-responsive-fast-8,1142762624815479,1142762632415845,23,4,1142762627277459,1142762633913918,1142762638774647,1142762638879022,1142762639489179,1142762653872357,0,0
2.2-responsive-fast-8,1142763631585892,1142763639508184,24,1,1142763634071205,1142763641020424,1142763642115372,1142763642217508,1142763642733653,1142763656483499,1142763689257252,1142763811738618
2.2-responsive-fast-8,1142764638465107,1142764646513441,25,2,1142764640950368,1142764648205681,1142764645192191,1142764660282817,1142764660881672,1142764675718861,1142764707876208,1142764827849084
2.2-responsive-fast-8,1142765645567186,1142765653402083,26,3,1142765647709114,1142765654866614,1142765648206353,1142765662631980,1142765663437344,1142765678091408,0,0
2.2-responsive-fast-8,1142766652569787,1142766660512756,27,4,1142766655007183,1142766661856871,1142766665129215,1142766665227809,1142766665851455,1142766681160623,0,0
2.2-responsive-fast-8,1142767659646397,1142767667537544,28,1,1142767662912127,1142767668699263,1142767668847440,1142767668974732,1142767669677388,1142767683387598,1142767731729217,1142767835061467
2.2-responsive-fast-8,1142768666572331,1142768674509728,29,2,1142768668442800,1142768676258842,1142768672158217,1142768687012698,1142768687511760,1142768703575147,1142768751074319,1142768854794381
2.2-responsive-fast-8,1142769673429463,1142769681391599,30,3,1142769676117275,1142769682849620,1142769689157797,1142769689274412,1142769689820610,1142769704728372,0,0
2.2-responsive-fast-8,1142770680427323,1142770688773053,31,4,1142770682817271,1142770690045397,1142770692271699,1142770692381387,1142770692974460,1142770707544357,0,0
2.2-responsive-fast-8,1142771687590497,1142771695405966,32,1,1142771690221382,1142771696867372,1142771695844143,1142771711954561,1142771712570239,1142771727795969,1142771759925348,1142771879033120
2.2-responsive-fast-8,1142772694580701,1142772702520858,33,2,1142772696919191,1142772704153098,1142772700095597,1142772714758620,1142772715305182,1142772730271382,1142772778951491,1142772881733116
2.2-responsive-fast-8,1142773701743510,1142773709436479,34,3,1142773703726479,1142773711089969,1142773716382105,1142773716486897,1142773717054397,1142773732084450,0,0
2.2-responsive-fast-8,1142774708471475,1142774716514236,35,4,1142774710857829,1142774717705069,1142774718966996,1142774719157361,1142774719683767,1142774733691633,0,0
2.2-responsive-fast-8,1142775715625377,1142775723477305,36,1,1142775718079283,1142775724920743,1142775723366055,1142775737119077,1142775737619598,1142775752721474,1142775802753771,1142775904570187
2.2-responsive-fast-8,1142776722577665,1142776730510478,37,2,1142776725442457,1142776731819332,1142776725688759,1142776739930271,1142776740558396,1142776754835481,1142776804092360,1142776908079298
2.2-responsive-fast-8,1142777729406619,1142777737557766,38,3,1142777731638859,1142777738936985,1142777743794642,1142777743900683,1142777744466152,1142777758943549,0,0
2.2-responsive-fast-8,1142778736557709,1142778744509481,39,4,1142778739293543,1142778746221825,1142778747406721,1142778747521356,1142778748096252,1142778762776201,0,0
2.2-responsive-fast-8,1142779743593382,1142779751530258,40,1,1142779745484320,1142779752981508,1142779749945831,1142779764670364,1142779765193749,1142779780655730,1142779812383285,1142779932179026
2.2-responsive-fast-8,1142780750566972,1142780758641765,41,2,1142780754742129,1142780760354109,1142780755805515,1142780767395932,1142780768081766,1142780782533642,1142780840265419,1142780934089595
2.2-responsive-fast-8,1142781757605406,1142781765526813,42,3,1142781760177437,1142781766793949,1142781769389782,1142781769495355,1142781770054938,1142781784850825,0,0
2.2-responsive-fast-8,1142782764554204,1142782772524517,43,4,1142782767060663,1142782773841966,1142782772716601,1142782788868790,1142782789536759,1142782804708531,0,0
2.2-responsive-fast-8,1142783771587638,1142783779494357,44,1,1142783774356076,1142783781054774,1142783776415920,1142783791558004,1142783792110869,1142783807600194,1142783855151032,1142783958393021
2.2-responsive-fast-8,1142784778565186,1142784786637843,45,2,1142784781450082,1142784788372583,1142784793351073,1142784793464719,1142784793972636,1142784808740502,1142784858082590,1142784960979215
2.2-responsive-fast-8,1142785785575547,1142785793520079,46,3,1142785787949870,1142785795045860,1142785796026173,1142785796135027,1142785796694819,1142785811048570,0,0
2.2-responsive-fast-8,1142786792672158,1142786800524294,47,4,1142786794969033,1142786801765908,1142786799799867,1142786815128358,1142786815790129,1142786830447526,0,0
